Ormat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McGinnis Hills,27A-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Depth,Block Height,Bit Depth,ROP (1 ft),ROP (1 min),WOB,Temp In,Temp Out,Air Temp Out,Pit Total,CO2 Returns,H2S Pits,Pump Press,Rotary Amps,Rotary Torq,Rotary Speed,Bit Speed,Hookload,Pump 1 SPM,Pump 2 SPM,Pump 3 SPM,MSE (1 ft.),MSE (1 min.),Total Gas,Gain/Loss,Flow In,Flow Out,Pressure Out,Well Head Pr,Ambient Temp,H2S Floor,O2 Floor,CO2 Floor,LEL Floor,H2S Cellar,O2 Cellar,CO2 Cellar,LEL Cellar,H2S Derrick,O2 Derrick,CO Derrick,LEL Derrick,O2 Pits,CO2 Pits,LEL Pits,Pit 1,Pit 2,Pit 3,Pit 4,Pit 5,Pit 6,Pit 7,James Tube,Gas Sys Pr,SEGEP Flow,Rate,Pressure,Density,Volume,Gas Rate,Gas Volume,Wellhead Pr,Backside Pr.,Foamer Rate,Foamer Vol.,AdditiveRate,Additive Vol,Return Rate,C Line Press,C Temp,105,Baseline DP,Motor DP,Motor RPM,Fraction DP,Motor Torq
3/25/2014,22:40:54,2353.53,5.02,2353.53,14.02,16.2,28.54,58.45,77.6,0.01,643.93,294.45,-0.17,268.18,211.23,3031.34,86.14,86.14,120.46,0,73.31,0,59.82,51.81,0,-12.45,488.51,1.86,3.02,-0.16,0,-0.15,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.73,79.33,96.33,151.26,-25.83,82.61,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:40:55,2353.53,5.02,2353.53,14.02,16.04,28.54,58.45,77.6,0.01,643.67,294.9,-0.14,269.1,208.96,2990.13,86.21,86.21,120.46,0,73.28,0,59.06,51.66,0,-12.84,488.27,1.86,3.02,-0.16,0,-0.26,-0.04,-9999,-3.24,-0.29,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.3,96.34,151.15,-25.83,82.53,66.47,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:40:56,2353.53,5.02,2353.53,14.02,15.88,28.54,58.48,77.6,0.01,644.11,293.1,-0.22,267.27,208.42,2980.27,86.27,86.27,120.46,0,73.31,0,58.91,52.04,0,-13.09,488.51,1.86,2.99,-0.54,0,-0.12,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.28,96.34,151.62,-25.84,82.59,66.41,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:40:57,2353.53,5.02,2353.53,14.02,13.56,28.31,58.45,77.6,0.01,643.84,294.9,-0.19,266.35,209.87,3006.6,86.27,86.27,120.69,0,73.31,0,59.42,61.44,0,-12.66,488.51,1.86,2.91,-0.16,0,-0.15,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.31,96.31,151.5,-25.83,82.53,66.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:40:58,2353.53,5.02,2353.53,14.02,13.42,28.09,58.48,77.6,0.01,643.51,294.45,-0.2,268.18,211.23,3031.34,86.23,86.23,120.91,0,73.31,0,59.88,62.53,0,-12.93,488.51,1.86,2.91,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.29,96.2,151.28,-25.83,82.47,66.39,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:40:59,2353.53,5.02,2353.53,14.02,13.29,27.71,58.45,77.6,0.01,644.01,293.1,-0.2,268.79,210.51,3018.14,86.21,86.21,121.29,0,73.31,0,59.6,62.86,0,-13.26,488.51,1.86,2.95,-0.16,0,-0.21,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.36,96.15,151.71,-25.84,82.49,66.42,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:00,2353.53,5.02,2353.53,14.02,13.16,27.18,58.45,77.6,0.01,643.99,295.35,-0.23,268.18,209.51,3000.01,86.23,86.23,121.82,0,73.35,0,59.25,63.11,0,-12.76,488.75,1.86,2.99,-0.54,0,-0.18,-0.04,-9999,-3.24,-0.25,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.54,96.23,151.39,-25.83,82.53,66.42,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:01,2353.53,5.02,2353.53,14.02,13.03,27.26,58.45,77.6,0.01,643.86,294.45,-0.22,268.18,208.6,2983.56,86.27,86.27,121.74,0,73.28,0,58.96,63.42,0,-12.77,488.27,1.86,3.02,-0.16,0,-0.21,-0.04,-9999,-3.24,-0.33,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.61,96.19,151.29,-25.83,82.42,66.47,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:02,2353.53,5.02,2353.53,14.02,12.9,26.8,58.45,77.6,0.01,644.15,294.9,-0.24,268.49,208.6,2983.56,86.31,86.31,122.2,0,73.28,0,58.98,64.08,0,-12.9,488.27,1.98,3.06,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.44,96.36,151.59,-25.84,82.41,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:03,2353.58,4.97,2353.58,13.46,12.77,28.84,58.45,77.64,0.01,643.84,294.9,-0.2,268.18,206.14,2939.26,86.4,86.4,120.16,0,73.31,0,60.59,63.84,0,-12.61,488.51,1.86,3.02,-0.16,0,-0.27,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.48,96.3,151.41,-25.83,82.33,66.45,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:04,2353.58,4.97,2353.58,13.46,16.54,30.27,58.45,77.64,0.01,643.68,293.1,-0.17,266.65,205.87,2934.35,86.51,86.51,118.73,0,73.31,0,60.57,49.36,0,-12.92,488.51,1.86,3.02,-0.16,0,-0.33,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.44,96.27,151.29,-25.84,82.34,66.48,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:05,2353.58,4.97,2353.58,13.46,16.37,30.42,58.45,77.64,0.01,643.55,294.45,-0.2,267.87,208.05,2973.7,86.51,86.51,118.58,0,73.31,0,61.38,50.52,0,-13.08,488.51,1.98,2.99,-0.54,0,-0.19,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.48,96.23,151.2,-25.83,82.35,66.42,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:06,2353.58,4.97,2353.58,13.46,16.21,30.27,58.45,77.56,0.01,643.54,294.9,-0.23,266.96,206.6,2947.45,86.53,86.53,118.73,0,73.28,0,60.86,50.58,0,-13.21,488.27,1.98,2.95,-0.16,0,-0.16,-0.04,-9999,-3.24,-0.17,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.54,96.23,151.15,-25.83,82.41,66.35,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:07,2353.58,4.97,2353.58,13.46,16.05,29.97,58.45,77.64,0.01,643.49,294,-0.17,267.87,204.69,2913.11,86.64,86.64,119.03,0,73.31,0,60.22,50.55,0,-13.22,488.51,1.98,2.99,-0.54,0,-0.19,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.45,96.26,151.09,-25.84,82.49,66.33,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:08,2353.58,4.97,2353.58,13.46,15.89,29.44,58.45,77.64,0.01,643.36,294.45,-0.2,268.79,205.51,2927.81,86.7,86.7,119.56,0,73.31,0,60.56,51.34,0,-13.28,488.51,1.98,2.99,-0.16,0,-0.18,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.73,79.43,96.15,151.07,-25.83,82.46,66.36,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:09,2353.58,4.97,2353.58,13.46,14.66,29.22,58.45,77.67,0.01,643.73,294.45,-0.22,267.27,204.14,2903.31,86.79,86.79,119.78,0,73.31,0,60.12,55.23,0,-13.41,488.51,1.98,2.99,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.4,96.35,151.2,-25.84,82.42,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:10,2353.58,4.97,2353.58,13.46,13.44,28.91,58.45,77.64,0.01,644.52,294,-0.18,265.74,204.87,2916.37,86.83,86.83,120.09,0,73.39,0,60.41,60.53,0,-13.04,488.99,1.86,3.02,-0.16,0,-0.17,-0.04,-9999,-3.24,-0.3,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.47,96.21,152.03,-25.83,82.47,66.46,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:11,2353.58,4.97,2353.58,13.46,13.3,28.91,58.41,77.6,0.01,645.27,294.45,-0.22,266.35,204.69,2913.11,86.87,86.87,120.09,0,73.24,0,60.38,61.09,0,-12.24,488.03,1.86,3.1,-0.16,0,-0.14,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.58,96.26,152.58,-25.83,82.51,66.46,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:12,2353.58,4.97,2353.58,13.46,13.17,28.61,58.45,77.64,0.01,645.53,294.45,-0.19,269.7,203.42,2890.27,86.94,86.94,120.39,0,73.31,0,59.95,61.26,0,-11.49,488.51,1.98,3.14,-0.16,0,-0.2,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.66,96,152.82,-25.83,82.67,66.5,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:13,2353.58,4.97,2353.58,13.46,13.04,28.76,58.41,77.64,0.01,645.92,293.55,-0.22,267.57,204.96,2918.01,86.96,86.96,120.24,0,73.31,0,60.53,62.48,0,-11.24,488.51,1.98,2.99,-0.16,0,-0.14,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.71,96.01,153.14,-25.83,82.69,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:14,2353.58,4.97,2353.58,13.46,12.91,28.84,58.41,77.64,0.01,645.83,294,-0.22,266.35,207.87,2970.41,86.87,86.87,120.16,0,73.28,0,61.56,64.17,0,-10.84,488.27,1.86,2.95,-0.16,0,-0.18,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.57,95.83,153.4,-25.83,82.65,66.48,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:15,2353.58,4.97,2353.58,13.46,12.78,28.16,58.41,77.67,0.01,646.01,294.9,-0.23,269.1,208.42,2980.27,86.79,86.79,120.84,0,73.31,0,61.69,64.95,0,-10.94,488.51,1.86,2.95,-0.54,0,-0.17,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.58,95.92,153.58,-25.83,82.55,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:16,2353.58,4.97,2353.58,13.46,12.66,28.09,58.41,77.64,0.01,645.9,294,-0.2,267.57,206.69,2949.09,86.76,86.76,120.91,0,73.35,0,61.04,64.9,0,-10.76,488.75,1.86,2.95,-0.16,0,-0.18,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.55,95.7,153.7,-25.83,82.52,66.55,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:17,2353.58,4.97,2353.58,13.46,12.53,27.78,58.41,77.64,0.01,645.96,294,-0.21,266.35,204.78,2914.74,86.85,86.85,121.22,0,73.28,0,60.38,64.84,0,-10.87,488.27,1.86,2.99,-0.54,0,-0.17,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.57,95.86,153.66,-25.83,82.47,66.51,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:18,2353.58,4.97,2353.58,13.46,12.41,27.33,58.41,77.67,0.01,645.73,294,-0.21,266.65,205.14,2921.27,86.89,86.89,121.67,0,73.31,0,60.55,65.66,0,-10.8,488.51,1.98,3.02,-0.16,0,-0.14,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.73,79.55,95.77,153.57,-25.83,82.49,66.45,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:19,2353.58,4.97,2353.58,13.46,12.29,27.11,58.45,77.64,0.01,645.6,294.9,-0.22,267.57,204.51,2909.84,86.94,86.94,121.89,0,73.28,0,60.34,66.09,0,-11.04,488.27,1.86,3.02,0.23,0,-0.17,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.73,79.51,95.77,153.51,-25.83,82.42,66.49,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:20,2353.58,4.97,2353.58,13.46,12.17,26.43,58.41,77.71,0.01,645.28,294.9,-0.19,268.49,205.42,2926.18,86.94,86.94,122.57,0,73.28,0,60.67,67.11,0,-11.17,488.27,1.86,3.14,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.22,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.43,95.63,153.49,-25.84,82.41,66.44,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:21,2353.63,4.92,2353.63,13.18,12.05,28.24,58.41,77.67,0.01,645.5,293.55,-0.22,267.27,205.6,2929.45,86.96,86.96,120.76,0,73.31,0,62.07,67.89,0,-11.49,488.51,1.86,3.14,-0.16,0,-0.16,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.28,95.74,153.64,-25.84,82.47,66.5,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:22,2353.63,4.92,2353.63,13.18,15.82,28.99,58.45,77.67,0.01,645.25,294.45,-0.2,268.18,207.6,2965.49,86.89,86.89,120.01,0,73.35,0,62.79,52.36,0,-11.26,488.75,1.86,3.02,-0.16,0,-0.17,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.2,95.58,153.64,-25.84,82.39,66.57,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:23,2353.63,4.92,2353.63,13.18,15.66,28.76,58.45,77.67,0.01,645.46,295.79,-0.22,267.27,208.42,2980.27,86.81,86.81,120.24,0,73.28,0,63.04,53.09,0,-11.51,488.27,1.86,2.95,-0.16,0,-0.2,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.35,95.69,153.62,-25.84,82.28,66.64,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:24,2353.63,4.92,2353.63,13.18,13.34,28.91,58.41,77.64,0.01,645.58,294.45,-0.24,265.74,208.6,2983.56,86.74,86.74,120.09,0,73.35,0,63.06,62.3,0,-11.31,488.75,1.98,2.95,-0.16,0,-0.17,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.71,79.32,95.76,153.69,-25.85,82.3,66.65,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:25,2353.63,4.92,2353.63,13.18,13.21,28.46,58.45,77.67,0.01,645.51,294.9,-0.2,267.27,211.14,3029.69,86.66,86.66,120.54,0,73.28,0,63.97,63.82,0,-11.19,488.27,1.86,2.95,-0.54,0,-0.24,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.55,79.29,95.81,153.79,-25.85,82.32,66.59,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:26,2353.63,4.92,2353.63,13.18,12,28.01,58.41,77.67,0.01,645.33,294.9,-0.23,270.32,211.14,3029.69,86.53,86.53,120.99,0,73.31,0,63.87,70.11,0,-11.26,488.51,1.86,2.91,0.23,0,-0.25,-0.04,-9999,-3.24,-0.32,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.51,79.27,95.77,153.73,-25.85,82.34,66.56,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:27,2353.63,4.92,2353.63,13.18,11.88,27.71,58.41,77.71,0.01,645.59,295.35,-0.25,267.27,210.78,3023.09,86.49,86.49,121.29,0,73.31,0,63.7,70.62,0,-11.44,488.51,1.86,2.99,-0.54,0,-0.21,-0.04,-9999,-3.24,-0.31,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.58,79.27,95.86,153.72,-25.84,82.47,66.54,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:28,2353.63,4.92,2353.63,13.18,11.76,27.41,58.41,77.67,0.01,645.58,294.45,-0.17,264.52,212.69,3057.8,86.38,86.38,121.59,0,73.28,0,64.34,72.05,0,-11.18,488.27,1.86,2.99,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.27,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.62,79.26,95.83,153.81,-25.84,82.44,66.46,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:29,2353.63,4.92,2353.63,13.18,11.65,27.33,58.41,77.71,0.01,645.33,294,-0.22,268.49,211.96,3044.56,86.31,86.31,121.67,0,73.28,0,64.02,72.4,0,-11.19,488.27,1.86,3.06,0.23,0,-0.19,-0.04,-9999,-3.24,-0.2,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.66,79.07,95.79,153.73,-25.83,82.48,66.43,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:30,2353.63,4.92,2353.63,13.18,11.53,27.03,58.41,77.71,0.01,645.18,294.45,-0.21,267.57,211.05,3028.04,86.29,86.29,121.97,0,73.31,0,63.65,72.7,0,-11.44,488.51,1.98,3.14,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.67,79.09,95.78,153.62,-25.83,82.53,66.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:31,2353.66,4.9,2353.66,13.05,11.42,26.95,58.41,77.71,0.01,645.08,293.55,-0.2,267.27,209.33,2996.72,86.31,86.31,122.05,0,73.35,0,63.64,72.68,0,-11.59,488.75,1.98,3.06,0.23,0,-0.08,-0.04,-9999,-3.24,-0.23,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.67,79.14,95.74,153.64,-25.83,82.39,66.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:32,2353.68,4.88,2353.68,13.41,13.24,28.31,58.37,77.75,0.01,644.69,294,-0.18,268.18,207.05,2955.65,86.4,86.4,120.69,0,73.31,0,61.17,61.93,0,-11.69,488.51,1.98,2.99,-0.16,0,-0.19,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.69,79.19,95.73,153.61,-25.83,82.12,66.18,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:33,2353.68,4.88,2353.68,13.41,15.04,28.69,58.41,77.71,0.01,644.98,294.45,-0.17,269.1,205.24,2922.91,86.55,86.55,120.31,0,73.31,0,60.6,54.03,0,-12.07,488.51,1.98,2.95,-0.16,0,-0.25,-0.04,-9999,-3.24,-0.29,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.69,79.23,95.9,153.69,-25.83,82.11,66.19,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:34,2353.68,4.88,2353.68,13.41,14.9,28.99,58.37,77.71,0.01,644.85,293.1,-0.19,265.74,205.42,2926.18,86.66,86.66,120.01,0,73.31,0,60.74,54.7,0,-11.79,488.51,1.86,2.95,-0.16,0,-0.21,-0.04,-9999,-3.24,-0.26,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.62,79.11,95.85,153.65,-25.83,82.22,66.23,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:35,2353.68,4.88,2353.68,13.41,14.75,29.22,58.45,77.75,0.01,645.09,293.1,-0.22,266.04,206.96,2954.01,86.68,86.68,119.78,0,73.31,0,61.34,55.78,0,-11.91,488.51,1.86,2.91,-0.16,0,-0.16,-0.04,-9999,-3.24,-0.28,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.64,79.15,95.88,153.64,-25.83,82.29,66.33,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:36,2353.68,4.88,2353.68,13.41,12.44,28.99,58.41,77.71,0.01,645.06,293.55,-0.25,270.32,208.05,2973.7,86.68,86.68,120.01,0,73.31,0,61.74,66.53,0,-11.68,488.51,1.86,2.91,-0.16,0,-0.3,-0.04,-9999,-3.24,-0.24,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.67,79.18,95.81,153.62,-25.83,82.31,66.3,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
3/25/2014,22:41:37,2353.68,4.88,2353.68,13.41,12.32,28.61,58.41,77.71,0.01,645.21,294.9,-0.19,264.21,207.51,2963.85,86.68,86.68,120.39,0,73.28,0,61.54,66.96,0,-11.7,488.27,1.86,2.99,-0.16,0,-0.22,-0.04,-9999,-3.24,-0.21,0,-9999,-0.04,0,0,0,0,0,-9999,7.35,193.67,79.37,95.81,153.55,-25.83,82.32,66.32,-11.85,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,1800,-9999,-9999,0,-9999
